Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
Balanced,Fixed Income,SW Finance I PLC,,,406665.0,0.0,,,AustralianSuper,0.0001367607078644,,,,
Balanced,Fixed Income,Swedbank AB,,,3618017.0,0.0,,,AustralianSuper,0.0012167326078852,,,,
Balanced,Fixed Income,Sydney Airport Finance Co Pty Ltd,,,644958.0,0.0,,,AustralianSuper,0.0002168982150488,,,,
Balanced,Fixed Income,Synovus Financial Corp,,,780222.0,0.0,,,AustralianSuper,0.0002623872548939,,,,
Balanced,Fixed Income,Sysco Corp,,,1375254.0,0.0,,,AustralianSuper,0.0004624954459651,,,,
Balanced,Fixed Income,System Energy Resources Inc,,,73149.0,0.0,,,AustralianSuper,2.459987709681867e-05,,,,
Balanced,Fixed Income,Tag Immobilien Ag,,,1708865.0,0.0,,,AustralianSuper,0.0005746882250619,,,,
Balanced,Fixed Income,Takeda Pharmaceutical Co Ltd,,,4450285.0,0.0,,,AustralianSuper,0.0014966228389426,,,,
Balanced,Fixed Income,Talanx Ag,,,749209.0,0.0,,,AustralianSuper,0.0002519576387897,,,,
Balanced,Fixed Income,Tapestry Inc,,,191597.0,0.0,,,AustralianSuper,6.443372639570147e-05,,,,
Balanced,Fixed Income,Targa Resources Corp,,,5548117.0,0.0,,,AustralianSuper,0.0018658217654208,,,,
Balanced,Fixed Income,Target Corp,,,3315717.0,0.0,,,AustralianSuper,0.0011150696617565,,,,
Balanced,Fixed Income,Taurus Finance Retail Warehouse Trust No. 2,,,24603199.0,0.01,,,AustralianSuper,0.0082740115598104,,,,
Balanced,Fixed Income,TDC Net A/S,,,1042714.0,0.0,,,AustralianSuper,0.0003506628422416,,,,
Balanced,Fixed Income,TDF Infrastructure SASU,,,595034.0,0.0,,,AustralianSuper,0.0002001088636676,,,,
Balanced,Fixed Income,Teachers Insurance & Annuity Association of America,,,2696838.0,0.0,,,AustralianSuper,0.0009069417674886,,,,
Balanced,Fixed Income,Telefonaktiebolaget Lm Ericsson,,,1825546.0,0.0,,,AustralianSuper,0.0006139278354398,,,,
Balanced,Fixed Income,Telefonica Emisiones SA,,,7893584.0,0.0,,,AustralianSuper,0.002654598097765,,,,
Balanced,Fixed Income,Teleperformance Se,,,1136738.0,0.0,,,AustralianSuper,0.0003822829442819,,,,
Balanced,Fixed Income,Telia Co AB,,,730669.0,0.0,,,AustralianSuper,0.0002457226701452,,,,
Balanced,Fixed Income,Telstra Group Ltd,,,1482448.0,0.0,,,AustralianSuper,0.0004985445953112,,,,
Balanced,Fixed Income,TELUS Corp,,,2548247.0,0.0,,,AustralianSuper,0.0008569708815204,,,,
Balanced,Fixed Income,Terega SA,,,1448563.0,0.0,,,AustralianSuper,0.0004871491307741,,,,
Balanced,Fixed Income,Terna - Rete Elettrica Nazionale,,,1244873.0,0.0,,,AustralianSuper,0.0004186485502351,,,,
Balanced,Fixed Income,Tesco Corporate Treasury Services PLC,,,631861.0,0.0,,,AustralianSuper,0.0002124937175118,,,,
Balanced,Fixed Income,Texas Instruments Inc,,,2295327.0,0.0,,,AustralianSuper,0.0007719143405516,,,,
Balanced,Fixed Income,Textron Inc,,,2819995.0,0.0,,,AustralianSuper,0.0009483592450155,,,,
Balanced,Fixed Income,Thales Sa,,,2230254.0,0.0,,,AustralianSuper,0.0007500304077251,,,,
Balanced,Fixed Income,Thermo Fisher Scientific Finance I BV,,,2975594.0,0.0,,,AustralianSuper,0.0010006869087756,,,,
Balanced,Fixed Income,Thermo Fisher Scientific Inc,,,4028815.0,0.0,,,AustralianSuper,0.001354883236214,,,,
Balanced,Fixed Income,THFC Funding No 3 PLC,,,810935.0,0.0,,,AustralianSuper,0.0002727159815378,,,,
Balanced,Fixed Income,Tierra Mojada Luxembourg II Sarl,,,2054934.0,0.0,,,AustralianSuper,0.0006910706071453,,,,
Balanced,Fixed Income,Time Warner Cable LLC,,,8994008.0,0.0,,,AustralianSuper,0.0030246687091799,,,,
Balanced,Fixed Income,T-Mobile USA Inc,,,13698768.0,0.01,,,AustralianSuper,0.0046068710327937,,,,
Balanced,Fixed Income,TMS Issuer Sarl,,,3562427.0,0.0,,,AustralianSuper,0.0011980377908978,,,,
Balanced,Fixed Income,Toronto-Dominion Bank/The,,,16501696.0,0.01,,,AustralianSuper,0.0055494906764147,,,,
Balanced,Fixed Income,TotalEnergies Capital International SA,,,4603071.0,0.0,,,AustralianSuper,0.0015480044958636,,,,
Balanced,Fixed Income,TotalEnergies Capital SA,,,3236454.0,0.0,,,AustralianSuper,0.0010884136574595,,,,
Balanced,Fixed Income,Toyota Credit Canada Inc,,,1607064.0,0.0,,,AustralianSuper,0.0005404527319132,,,,
Balanced,Fixed Income,Toyota Finance Australia Ltd,,,712054.0,0.0,,,AustralianSuper,0.0002394624791357,,,,
Balanced,Fixed Income,Toyota Motor Credit Corp,,,15263507.0,0.01,,,AustralianSuper,0.0051330899433544,,,,
Balanced,Fixed Income,Toyota Motor Finance Netherlands BV,,,660532.0,0.0,,,AustralianSuper,0.0002221357232295,,,,
Balanced,Fixed Income,Trane Technologies Financing Ltd,,,2542064.0,0.0,,,AustralianSuper,0.0008548915497443,,,,
Balanced,Fixed Income,TransCanada PipeLines Ltd,,,8308719.0,0.0,,,AustralianSuper,0.002794207251391,,,,
Balanced,Fixed Income,Transurban Finance Co Pty Ltd,,,694192.0,0.0,,,AustralianSuper,0.0002334555206714,,,,
Balanced,Fixed Income,Traton Finance Luxembourg SA,,,858292.0,0.0,,,AustralianSuper,0.0002886420554372,,,,
Balanced,Fixed Income,Travelex Financing PLC,,,39033.0,0.0,,,AustralianSuper,1.3126727675294576e-05,,,,
Balanced,Fixed Income,Travelex Issuerco 2 PLC,,,2933839.0,0.0,,,AustralianSuper,0.0009866447773975,,,,
Balanced,Fixed Income,Tritax Eurobox Plc,,,1005455.0,0.0,,,AustralianSuper,0.0003381327075747,,,,
Balanced,Fixed Income,Triton Bond Trust 2023-1 in respect of Series 1,,,10975083.0,0.0,,,AustralianSuper,0.0036909006675058,,,,
Balanced,Fixed Income,Truist Financial Corp,,,6974727.0,0.0,,,AustralianSuper,0.0023455881417909,,,,
Balanced,Fixed Income,TSMC Arizona Corp,,,1970030.0,0.0,,,AustralianSuper,0.000662517544697,,,,
Balanced,Fixed Income,Tyson Foods Inc,,,2137068.0,0.0,,,AustralianSuper,0.0007186921235771,,,,
Balanced,Fixed Income,UBS AG/London,,,3011292.0,0.0,,,AustralianSuper,0.0010126920819509,,,,
Balanced,Fixed Income,UBS Group AG,,,22602372.0,0.01,,,AustralianSuper,0.0076011370394205,,,,
Balanced,Fixed Income,Unibail-Rodamco-Westfield Se,,,4729615.0,0.0,,,AustralianSuper,0.0015905610153969,,,,
Balanced,Fixed Income,UniCredit SpA,,,4189874.0,0.0,,,AustralianSuper,0.0014090470881509,,,,
Balanced,Fixed Income,Unilever Capital Corp,,,3674661.0,0.0,,,AustralianSuper,0.0012357818831764,,,,
Balanced,Fixed Income,Unilever Finance Netherlands BV,,,1378916.0,0.0,,,AustralianSuper,0.0004637269699768,,,,
Balanced,Fixed Income,Unilever Plc,,,1303888.0,0.0,,,AustralianSuper,0.0004384951885605,,,,
Balanced,Fixed Income,Union Electric Co,,,2194762.0,0.0,,,AustralianSuper,0.0007380945119792,,,,
Balanced,Fixed Income,Union Pacific Corp,,,4058672.0,0.0,,,AustralianSuper,0.0013649240915979,,,,
Balanced,Fixed Income,UNITE Group PLC/The,,,1546715.0,0.0,,,AustralianSuper,0.0005201574717878,,,,
Balanced,Fixed Income,United Overseas Bank Ltd/Sydney,,,155373564.0,0.07,,,AustralianSuper,0.0522518500388889,,,,
Balanced,Fixed Income,United Parcel Service Inc,,,3775535.0,0.0,,,AustralianSuper,0.0012697056278928,,,,
Balanced,Fixed Income,United Utilities Water Finance PLC,,,1351547.0,0.0,,,AustralianSuper,0.0004545228245167,,,,
Balanced,Fixed Income,UnitedHealth Group Inc,,,16829021.0,0.01,,,AustralianSuper,0.0056595694850207,,,,
Balanced,Fixed Income,University of Oxford,,,281243.0,0.0,,,AustralianSuper,9.458151491258354e-05,,,,
Balanced,Fixed Income,Upjohn Finance BV,,,638359.0,0.0,,,AustralianSuper,0.0002146789832212,,,,
Balanced,Fixed Income,Upm-Kymmene Oyj,,,639928.0,0.0,,,AustralianSuper,0.0002152066350984,,,,
Balanced,Fixed Income,US Bancorp,,,5027516.0,0.0,,,AustralianSuper,0.0016907445857399,,,,
Balanced,Fixed Income,Vancouver Airport Authority,,,240504.0,0.0,,,AustralianSuper,8.088106250657258e-05,,,,
Balanced,Fixed Income,Ventas Canada Finance Ltd,,,420772.0,0.0,,,AustralianSuper,0.0001415048665844,,,,
Balanced,Fixed Income,Ventas Realty LP,,,3668805.0,0.0,,,AustralianSuper,0.001233812520912,,,,
Balanced,Fixed Income,Veolia Environnement Sa,,,3516028.0,0.0,,,AustralianSuper,0.0011824338906748,,,,
Balanced,Fixed Income,Verizon Communications Inc,,,18525847.0,0.01,,,AustralianSuper,0.0062302090160421,,,,
Balanced,Fixed Income,Vestas Wind Systems Finance BV,,,665895.0,0.0,,,AustralianSuper,0.0002239392904808,,,,
Balanced,Fixed Income,Vesteda Finance BV,,,2007459.0,0.0,,,AustralianSuper,0.0006751048500581,,,,
Balanced,Fixed Income,VICI Properties LP,,,5970525.0,0.0,,,AustralianSuper,0.0020078768158619,,,,
Balanced,Fixed Income,Videotron Ltd,,,947551.0,0.0,,,AustralianSuper,0.0003186596965504,,,,
Balanced,Fixed Income,Vier Gas Transport GmbH,,,2026535.0,0.0,,,AustralianSuper,0.0006815200745382,,,,
Balanced,Fixed Income,Vinci SA,,,2893255.0,0.0,,,AustralianSuper,0.0009729964512126,,,,
Balanced,Fixed Income,Virgin Money UK PLC,,,791621.0,0.0,,,AustralianSuper,0.0002662207180858,,,,
Balanced,Fixed Income,Virginia Electric and Power Co,,,7326419.0,0.0,,,AustralianSuper,0.0024638615286579,,,,
Balanced,Fixed Income,Visa Inc,,,4123136.0,0.0,,,AustralianSuper,0.00138660321882,,,,
Balanced,Fixed Income,Vodafone Group Plc,,,6672552.0,0.0,,,AustralianSuper,0.0022439672329373,,,,
Balanced,Fixed Income,Volkswagen Financial Services AG,,,1210624.0,0.0,,,AustralianSuper,0.0004071306731528,,,,
Balanced,Fixed Income,Volkswagen Financial Services Australia Pty Ltd,,,357895.0,0.0,,,AustralianSuper,0.0001203594446071,,,,
Balanced,Fixed Income,Volkswagen Financial Services NV,,,745646.0,0.0,,,AustralianSuper,0.0002507594082999,,,,
Balanced,Fixed Income,Volkswagen Group of America Finance LLC,,,8161455.0,0.0,,,AustralianSuper,0.0027446826331353,,,,
Balanced,Fixed Income,Volkswagen International Finance NV,,,6683470.0,0.0,,,AustralianSuper,0.0022476389366946,,,,
Balanced,Fixed Income,Volkswagen Leasing GmbH,,,3615720.0,0.0,,,AustralianSuper,0.0012159601309178,,,,
Balanced,Fixed Income,Volvo Treasury AB,,,1201206.0,0.0,,,AustralianSuper,0.0004039634166968,,,,
Balanced,Fixed Income,Vonovia SE,,,5054285.0,0.0,,,AustralianSuper,0.0016997469522795,,,,
Balanced,Fixed Income,Vulcan Materials Co,,,1434507.0,0.0,,,AustralianSuper,0.0004824221232624,,,,
Balanced,Fixed Income,Walmart Inc,,,7278406.0,0.0,,,AustralianSuper,0.0024477148431386,,,,
Balanced,Fixed Income,Walt Disney Co/The,,,4129692.0,0.0,,,AustralianSuper,0.001388807989825,,,,
Balanced,Fixed Income,Warnermedia Holdings Inc,,,6123068.0,0.0,,,AustralianSuper,0.0020591767523201,,,,
Balanced,Fixed Income,Waste Connections Inc,,,2986334.0,0.0,,,AustralianSuper,0.0010042987514532,,,,
Balanced,Fixed Income,Waste Management Inc,,,6528715.0,0.0,,,AustralianSuper,0.002195595108616,,,,
Balanced,Fixed Income,Wellcome Trust Ltd/The,,,208966.0,0.0,,,AustralianSuper,7.027488984693995e-05,,,,
Balanced,Fixed Income,Wells Fargo & Co,,,29683119.0,0.01,,,AustralianSuper,0.0099823795164697,,,,
Balanced,Fixed Income,Wendel Se,,,766697.0,0.0,,,AustralianSuper,0.0002578388217268,,,,
Balanced,Fixed Income,WestConnex Finance Co Pty Ltd,,,27656076.0,0.01,,,AustralianSuper,0.0093006886024453,,,,
Balanced,Fixed Income,Western Midstream Operating LP,,,5423044.0,0.0,,,AustralianSuper,0.001823759940541,,,,
Balanced,Fixed Income,Westlake Corp,,,1826889.0,0.0,,,AustralianSuper,0.0006143794839236,,,,
Balanced,Fixed Income,Westpac Banking Corp,,,1093164554.0,0.46,,,AustralianSuper,0.3676292727856648,,,,
Balanced,Fixed Income,Whitbread Group PLC,,,1843060.0,0.0,,,AustralianSuper,0.0006198177621302,,,,
Balanced,Fixed Income,Williams Cos Inc/The,,,3770414.0,0.0,,,AustralianSuper,0.0012679834448061,,,,
Balanced,Fixed Income,Wintershall Dea Finance BV,,,551841.0,0.0,,,AustralianSuper,0.0001855831354767,,,,
Balanced,Fixed Income,Wolters Kluwer Nv,,,959789.0,0.0,,,AustralianSuper,0.0003227753139329,,,,
Balanced,Fixed Income,Worldline SA/France,,,485888.0,0.0,,,AustralianSuper,0.0001634032602334,,,,
Balanced,Fixed Income,Worley Financial Services Pty Ltd,,,26271993.0,0.01,,,AustralianSuper,0.0088352239796645,,,,
Balanced,Fixed Income,WPC Eurobond BV,,,473644.0,0.0,,,AustralianSuper,0.0001592856250617,,,,
Balanced,Fixed Income,WPP Finance SA,,,2524231.0,0.0,,,AustralianSuper,0.0008488943439278,,,,
Balanced,Fixed Income,Yorkshire Building Society,,,807295.0,0.0,,,AustralianSuper,0.0002714918560865,,,,
Balanced,Fixed Income,Yorkshire Water Finance PLC,,,877822.0,0.0,,,AustralianSuper,0.0002952099593006,,,,
Balanced,Fixed Income,Zions Bancorp NA,,,290353.0,0.0,,,AustralianSuper,9.764519152268098e-05,,,,
Balanced,Fixed Income,Zuerich Versicherungs-Gesellschaft AG,,,519259.0,0.0,,,AustralianSuper,0.0001746258674953,,,,
Balanced,Fixed Income,Zurich Finance Ireland Designated Activity Co,,,826821.0,0.0,,,AustralianSuper,0.0002780584147571,,,,
Balanced,Fixed Income,Canada,,,85735074.0,0.04,,,AustralianSuper,0.0288325511392726,,,,
Balanced,Fixed Income,Commonwealth of Australia,,,4298910203.0,1.8,,,AustralianSuper,1.4457157670516316,,,,
Balanced,Fixed Income,Federal Republic of Germany,,,533873807.0,0.22,,,AustralianSuper,0.1795408007957824,,,,
Balanced,Fixed Income,French Republic,,,458584040.0,0.19,,,AustralianSuper,0.1542209876083415,,,,
Balanced,Fixed Income,Japan,,,602896345.0,0.25,,,AustralianSuper,0.2027529561459649,,,,
Balanced,Fixed Income,Kingdom of Belgium,,,17131290.0,0.01,,,AustralianSuper,0.0057612220059051,,,,
Balanced,Fixed Income,Kingdom of Spain,,,162853879.0,0.07,,,AustralianSuper,0.0547674665154708,,,,
Balanced,Fixed Income,Republic of Austria,,,21728871.0,0.01,,,AustralianSuper,0.0073073802246459,,,,
Balanced,Fixed Income,Republic of Italy,,,386214869.0,0.16,,,AustralianSuper,0.1298833656012238,,,,
Balanced,Fixed Income,United Kingdom of Great Britain and Northern Ireland,,,785583837.0,0.33,,,AustralianSuper,0.2641904310304615,,,,
Balanced,Fixed Income,United States of America,,,3348735907.0,1.4,,,AustralianSuper,1.1261738607759997,,,,
Balanced,Fixed Income,1345 Avenue of the Americas & Park Avenue Plaza Trust,,,1119085.0,0.0,,,AustralianSuper,0.0003763462721417,,,,
Balanced,Fixed Income,A&D Mortgage Trust 2023-NQM4,,,7808576.0,0.0,,,AustralianSuper,0.0026260100603038,,,,
Balanced,Fixed Income,A&D Mortgage Trust 2024-NQM2,,,11509067.0,0.0,,,AustralianSuper,0.0038704785260092,,,,
Balanced,Fixed Income,A&D Mortgage Trust 2024-NQM3,,,14190928.0,0.01,,,AustralianSuper,0.0047723835553432,,,,
Balanced,Fixed Income,AFG 2023-1 Trust,,,3662305.0,0.0,,,AustralianSuper,0.0012316265826062,,,,
Balanced,Fixed Income,Apollo Series 2017-2 Trust,,,1195556.0,0.0,,,AustralianSuper,0.0004020633318618,,,,
Balanced,Fixed Income,ATLX 2024-RPL1 Trust,,,11817500.0,0.0,,,AustralianSuper,0.003974203989004,,,,
Balanced,Fixed Income,ATLX 2024-RPL2 Trust,,,14676016.0,0.01,,,AustralianSuper,0.004935517777016,,,,
Balanced,Fixed Income,BAMLL Trust 2024-BHP,,,18646798.0,0.01,,,AustralianSuper,0.0062708846197378,,,,
Balanced,Fixed Income,Banna RMBS DAC,,,6618007.0,0.0,,,AustralianSuper,0.0022256238475698,,,,
Balanced,Fixed Income,Bayview Commercial Asset Trust 2005-2,,,399498.0,0.0,,,AustralianSuper,0.0001343504586586,,,,
Balanced,Fixed Income,BF 2019-NYT Mortgage Trust,,,3403938.0,0.0,,,AustralianSuper,0.0011447382253371,,,,
Balanced,Fixed Income,BFLD 2024-VICT Mortgage Trust,,,3110299.0,0.0,,,AustralianSuper,0.0010459879579263,,,,
Balanced,Fixed Income,BPR Trust 2021-WILL,,,12409609.0,0.01,,,AustralianSuper,0.0041733291804341,,,,
Balanced,Fixed Income,BPR Trust 2022-OANA,,,14410461.0,0.01,,,AustralianSuper,0.0048462121082789,,,,
Balanced,Fixed Income,BPR Trust 2022-SSP,,,3749965.0,0.0,,,AustralianSuper,0.0012611064828961,,,,
Balanced,Fixed Income,BX Commercial Mortgage Trust 2022-CSMO,,,13797468.0,0.01,,,AustralianSuper,0.0046400636652215,,,,
Balanced,Fixed Income,BX Trust 2023-DELC,,,9103421.0,0.0,,,AustralianSuper,0.0030614641042337,,,,
Balanced,Fixed Income,Cassia 2022-1 SRL,,,7771608.0,0.0,,,AustralianSuper,0.0026135777884134,,,,
Balanced,Fixed Income,CFMT 2024-R1 LLC,,,6444796.0,0.0,,,AustralianSuper,0.0021673732998956,,,,
Balanced,Fixed Income,Chase Home Lending Mortgage Trust 2024-10,,,8967643.0,0.0,,,AustralianSuper,0.0030158022071135,,,,
Balanced,Fixed Income,Chase Home Lending Mortgage Trust Series 2024-7,,,13348712.0,0.01,,,AustralianSuper,0.0044891478297834,,,,
Balanced,Fixed Income,Citigroup Mortgage Loan Trust 2024-1,,,7479766.0,0.0,,,AustralianSuper,0.0025154318488696,,,,
Balanced,Fixed Income,Clavel Residential 3 DAC,,,23587942.0,0.01,,,AustralianSuper,0.0079325824572706,,,,
Balanced,Fixed Income,Coventry Bond Trust 2023-1,,,4570074.0,0.0,,,AustralianSuper,0.0015369076641289,,,,
Balanced,Fixed Income,Coventry Bond Trust 2023-2,,,4805698.0,0.0,,,AustralianSuper,0.0016161475914151,,,,
Balanced,Fixed Income,E-MAC Program BV,,,5888918.0,0.0,,,AustralianSuper,0.0019804325285819,,,,
Balanced,Fixed Income,Eurosail-UK 2007-4bl PLC,,,2954461.0,0.0,,,AustralianSuper,0.0009935799188962,,,,
Balanced,Fixed Income,Fannie Mae or Freddie Mac,,,573431149.0,0.24,,,AustralianSuper,0.1928438637423274,,,,
Balanced,Fixed Income,Fashion Show Mall LLC,,,2264473.0,0.0,,,AustralianSuper,0.0007615381958613,,,,
Balanced,Fixed Income,Federal Home Loan Mortgage Corp,,,86336944.0,0.04,,,AustralianSuper,0.0290349589374416,,,,
Balanced,Fixed Income,Federal National Mortgage Association,,,506390794.0,0.21,,,AustralianSuper,0.1702983129688775,,,,
Balanced,Fixed Income,Firstmac Mortgage Funding Trust,,,18532334.0,0.01,,,AustralianSuper,0.0062323905824713,,,,
Balanced,Fixed Income,Firstmac Mortgage Funding Trust No 4 Series 1-2017,,,903480.0,0.0,,,AustralianSuper,0.000303838698539,,,,
Balanced,Fixed Income,Firstmac Mortgage Funding Trust NO 4 Series 2023-1,,,6820754.0,0.0,,,AustralianSuper,0.0022938072989054,,,,
Balanced,Fixed Income,Firstmac Mortgage Funding Trust No 4 Series 3-2018,,,673750.0,0.0,,,AustralianSuper,0.0002265809128488,,,,
Balanced,Fixed Income,FIRSTMAC MORTGAGE FUNDING TRUST NO. 4 SERIES 2024-3PP,,,5673638.0,0.0,,,AustralianSuper,0.0019080342518946,,,,
Balanced,Fixed Income,FirstMac Mortgage Funding Trust No.4 Series Eagle No 4,,,8847134.0,0.0,,,AustralianSuper,0.0029752752472225,,,,
Balanced,Fixed Income,FirstMac Mortgage Funding Trust No.4 Series Eagle No.1,,,7234468.0,0.0,,,AustralianSuper,0.0024329385727879,,,,
Balanced,Fixed Income,Fountain Plaza Securitisation Trust,,,844432.0,0.0,,,AustralianSuper,0.0002839809623729,,,,
Balanced,Fixed Income,Freddie Mac Pool,,,529116227.0,0.22,,,AustralianSuper,0.1779408352011977,,,,
Balanced,Fixed Income,Freddie Mac Seasoned Credit Risk Transfer Trust Series 2019-2,,,19683127.0,0.01,,,AustralianSuper,0.0066194001979667,,,,
Balanced,Fixed Income,Freddie Mac Seasoned Credit Risk Transfer Trust Series 2019-3,,,16953595.0,0.01,,,AustralianSuper,0.0057014634970982,,,,
Balanced,Fixed Income,Freddie Mac Seasoned Credit Risk Transfer Trust Series 2020-1,,,1351799.0,0.0,,,AustralianSuper,0.0004546075716633,,,,
Balanced,Fixed Income,Freddie Mac Seasoned Credit Risk Transfer Trust Series 2020-2,,,2178267.0,0.0,,,AustralianSuper,0.0007325472731555,,,,
Balanced,Fixed Income,Freddie Mac Seasoned Credit Risk Transfer Trust Series 2020-3,,,4713772.0,0.0,,,AustralianSuper,0.0015852330430002,,,,
Balanced,Fixed Income,Government National Mortgage Association,,,178142282.0,0.07,,,AustralianSuper,0.0599089289388346,,,,
Balanced,Fixed Income,GS Mortgage Securities Corp Trust 2024-MARK,,,8086661.0,0.0,,,AustralianSuper,0.002719529545498,,,,
Balanced,Fixed Income,GWT 2024-WLF2,,,3474948.0,0.0,,,AustralianSuper,0.0011686187605823,,,,
Balanced,Fixed Income,Highways 2021 PLC,,,4737410.0,0.0,,,AustralianSuper,0.0015931824598728,,,,
Balanced,Fixed Income,HILT COMMERCIAL MORTGAGE TRUST 2024-ORL,,,8221852.0,0.0,,,AustralianSuper,0.0027649940355744,,,,
Balanced,Fixed Income,HLTN Commercial Mortgage Trust 2024-DPLO,,,10273300.0,0.0,,,AustralianSuper,0.0034548923071914,,,,
Balanced,Fixed Income,Household Capital 2024-1 RMBS,,,6965719.0,0.0,,,AustralianSuper,0.0023425587675972,,,,
Balanced,Fixed Income,HYT Commercial Mortgage Trust 2024-RGCY,,,10350772.0,0.0,,,AustralianSuper,0.0034809460014107,,,,
Balanced,Fixed Income,J.P. Morgan Chase Commercial Mortgage Securities Trust 2022-ACB,,,1507245.0,0.0,,,AustralianSuper,0.0005068837817987,,,,
Balanced,Fixed Income,Jeronimo Funding DAC,,,7066538.0,0.0,,,AustralianSuper,0.0023764640159127,,,,
Balanced,Fixed Income,JP Morgan Mortgage Trust 2024-INV1,,,13449784.0,0.01,,,AustralianSuper,0.0045231381615436,,,,
Balanced,Fixed Income,JPMorgan Chase Bank NA - CHASE,,,1336218.0,0.0,,,AustralianSuper,0.0004493677093953,,,,
Balanced,Fixed Income,JW Commercial Mortgage Trust 2024-MRCO,,,11777854.0,0.0,,,AustralianSuper,0.0039608711105315,,,,
Balanced,Fixed Income,La Trobe Financial Capital Markets Trust 2023-1,,,16911416.0,0.01,,,AustralianSuper,0.0056872787752829,,,,
Balanced,Fixed Income,La Trobe Financial Capital Markets Trust 2023-3,,,16577993.0,0.01,,,AustralianSuper,0.0055751492202479,,,,
Balanced,Fixed Income,La Trobe Financial Capital Markets Trust 2024-1,,,12042567.0,0.01,,,AustralianSuper,0.0040498936161834,,,,
Balanced,Fixed Income,Ludgate Funding PLC,,,8060820.0,0.0,,,AustralianSuper,0.0027108392636888,,,,
Balanced,Fixed Income,Lugo Funding DAC,,,4900881.0,0.0,,,AustralianSuper,0.0016481574630703,,,,
Balanced,Fixed Income,Mansard Mortgages 2007-2 PLC,,,5879525.0,0.0,,,AustralianSuper,0.001977273679581,,,,
Balanced,Fixed Income,Mortgage House RMBS Osmium Series 2023-1,,,15823507.0,0.01,,,AustralianSuper,0.0053214169358521,,,,
Balanced,Fixed Income,Mortgage House RMBS Osmium Series 2024-1,,,2530853.0,0.0,,,AustralianSuper,0.0008511213106141,,,,
Balanced,Fixed Income,Mortgage House RMBS Series 2022-1,,,4105058.0,0.0,,,AustralianSuper,0.0013805236199443,,,,
Balanced,Fixed Income,Mulcair Securities No 3 DAC,,,2755522.0,0.0,,,AustralianSuper,0.0009266770911096,,,,
Balanced,Fixed Income,Newgate Funding PLC,,,376546.0,0.0,,,AustralianSuper,0.0001266317423518,,,,
Balanced,Fixed Income,NRTH 2024-PARK Mortgage Trust,,,14846149.0,0.01,,,AustralianSuper,0.0049927331988278,,,,
Balanced,Fixed Income,NYC Trust 2024-3ELV,,,16207035.0,0.01,,,AustralianSuper,0.0054503967122426,,,,
Balanced,Fixed Income,ORDE SERIES 2024-1 TRUST,,,1320571.0,0.0,,,AustralianSuper,0.0004441056514459,,,,
Balanced,Fixed Income,Orion Trust 2023-1,,,10452013.0,0.0,,,AustralianSuper,0.0035149931675668,,,,
Balanced,Fixed Income,ORL Trust 2024-GLKS,,,6278289.0,0.0,,,AustralianSuper,0.0021113772953602,,,,
Balanced,Fixed Income,Pembroke Property Finance 2 DAC,,,3222909.0,0.0,,,AustralianSuper,0.0010838584983284,,,,
Balanced,Fixed Income,Pepper Residential Securities Trust NO 35,,,1609956.0,0.0,,,AustralianSuper,0.0005414253063102,,,,
Balanced,Fixed Income,Pepper Residential Securities Trust No 37,,,3714675.0,0.0,,,AustralianSuper,0.0012492385193867,,,,
Balanced,Fixed Income,Pepper Residential Securities Trust No. 39,,,3863147.0,0.0,,,AustralianSuper,0.0012991693858691,,,,
Balanced,Fixed Income,Permanent Custodians Ltd,,,18054688.0,0.01,,,AustralianSuper,0.0060717590920095,,,,
Balanced,Fixed Income,PRPM 2023-RCF1 LLC,,,1078108.0,0.0,,,AustralianSuper,0.0003625657807638,,,,
Balanced,Fixed Income,PRPM 2024-RCF2 LLC,,,11148684.0,0.0,,,AustralianSuper,0.0037492823714783,,,,
Balanced,Fixed Income,PRPM 2024-RCF3 LLC,,,6371793.0,0.0,,,AustralianSuper,0.0021428225223361,,,,
Balanced,Fixed Income,PRPM 2024-RCF4 LLC,,,6349277.0,0.0,,,AustralianSuper,0.0021352504320449,,,,
Balanced,Fixed Income,PRPM 2024-RCF5 LLC,,,3297468.0,0.0,,,AustralianSuper,0.0011089325558885,,,,
Balanced,Fixed Income,PRPM 2024-RPL2 LLC,,,7862874.0,0.0,,,AustralianSuper,0.0026442703800157,,,,
Balanced,Fixed Income,PRPM 2024-RPL3 LLC,,,3978094.0,0.0,,,AustralianSuper,0.0013378258551667,,,,
Balanced,Fixed Income,PRPM 2024-RPL4 LLC,,,4436227.0,0.0,,,AustralianSuper,0.0014918951588345,,,,
Balanced,Fixed Income,Radian Mortgage Capital Trust 2024-J2,,,3219274.0,0.0,,,AustralianSuper,0.0010826360543682,,,,
Balanced,Fixed Income,Rate Mortgage Trust 2024-J4,,,11278931.0,0.0,,,AustralianSuper,0.0037930842032495,,,,
Balanced,Fixed Income,Ruby Bond Trust 2021-1,,,6053544.0,0.0,,,AustralianSuper,0.0020357959562015,,,,
Balanced,Fixed Income,Ruby Bond Trust 2024-1,,,16687497.0,0.01,,,AustralianSuper,0.0056119752184381,,,,
Balanced,Fixed Income,Sage AR Funding 2021 Holdings Ltd,,,8592488.0,0.0,,,AustralianSuper,0.002889638255559,,,,
