Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
Equity,-,Westinghouse Air Brake Technologies Corp.,449357.0,0.03,WAB US,-,Listed,Rest,Balanced,0.026122854789019,wabtec.com,Wabtec,,
Equity,-,Als Ltd.,448205.0,0.03,ALQ AU,-,Listed,Rest,Balanced,0.0260558845877826,alsglobal.com,ALS,,
Equity,-,"Agilent Technologies, Inc.",446116.0,0.03,A US,-,Listed,Rest,Balanced,0.0259344429641866,agilent.com,Agilent Technologies,,
Equity,-,Ping An Insurance Group Co. Of China Ltd.,445361.0,0.03,2318 HK,-,Listed,Rest,Balanced,0.0258905519034805,pingan.com,Ping An Insurance,,
Equity,-,"Fiserv, Inc.",444780.0,0.03,FI US,-,Listed,Rest,Balanced,0.0258567761335861,fiserv.com,Fiserv,,
Equity,-,Metals Acquisition Ltd.,444676.0,0.03,MAC AU,-,Listed,Rest,Balanced,0.0258507302126412,metalsacquisition.com,Metals Acquisition,,
Equity,-,National Grid Plc,443658.0,0.03,NG LN,-,Listed,Rest,Balanced,0.025791549948007,nationalgrid.com,National Grid,,
Equity,-,"Synopsys, Inc.",438547.0,0.03,SNPS US,-,Listed,Rest,Balanced,0.025494427813876,synopsys.com,Synopsys,,
Equity,-,Totalenergies Se,437925.0,0.03,TTE FP,-,Listed,Rest,Balanced,0.0254582685559168,totalenergies.com,TotalEnergies,,
Equity,-,Constellation Energy Corp.,437649.0,0.03,CEG US,-,Listed,Rest,Balanced,0.0254422236118706,constellationenergy.com,Constellation Energy,,
Equity,-,"Pnc Financial Services Group, Inc.",436976.0,0.03,PNC US,-,Listed,Rest,Balanced,0.0254030995272942,pnc.com,PNC Financial Services,,
Equity,-,Adidas Ag,435512.0,0.03,ADS GR,-,Listed,Rest,Balanced,0.0253179915632231,adidas.com,Adidas,,
Equity,-,Exelon Corp.,433100.0,0.02,EXC US,-,Listed,Rest,Balanced,0.0251777727043845,exeloncorp.com,Exelon,,
Equity,-,Nxp Semiconductors Nv,432831.0,0.02,NXPI US,-,Listed,Rest,Balanced,0.025162134697325,nxp.com,NXP Semiconductors,,
Equity,-,Centene Corp.,431939.0,0.02,CNC US,-,Listed,Rest,Balanced,0.025110279298451,centene.com,Centene,,
Equity,-,Unicredit Spa,428116.0,0.02,UCG IM,-,Listed,Rest,Balanced,0.024888033569869,unicreditgroup.eu,UniCredit,,
Equity,-,Guzman Y Gomez Ltd.,425222.0,0.02,GYG AU,-,Listed,Rest,Balanced,0.0247197941928049,guzmanygomez.com,Guzman y Gomez,,
Equity,-,"Marsh & Mclennan Cos., Inc.",424045.0,0.02,MMC US,-,Listed,Rest,Balanced,0.0246513706451876,mmc.com,Marsh McLennan,,
Equity,-,Sichuan Swellfun Co. Ltd.,423211.0,0.02,600779 C1,-,Listed,Rest,Balanced,0.0246028870099175,swellfun.com,Sichuan Swellfun,,
Equity,-,Ora Banda Mining Ltd.,423142.0,0.02,OBM AU,-,Listed,Rest,Balanced,0.024598875773906,orabandamining.com.au,Ora Banda Mining,,
Equity,-,"Autodesk, Inc.",421767.0,0.02,ADSK US,-,Listed,Rest,Balanced,0.0245189417229511,autodesk.com,Autodesk,,
Equity,-,Idp Education Ltd.,416771.0,0.02,IEL AU,-,Listed,Rest,Balanced,0.0242285049821728,idp.com,IDP Education,,
Equity,-,Sartorius Ag,416024.0,0.02,SRT3 GR,-,Listed,Rest,Balanced,0.0241850789923086,sartorius.com,Sartorius,,
Equity,-,Aercap Holdings Nv,415893.0,0.02,AER US,-,Listed,Rest,Balanced,0.0241774634572722,aercap.com,AerCap,,
Equity,-,Technology One Ltd.,411348.0,0.02,TNE AU,-,Listed,Rest,Balanced,0.023913245085207,technologyonecorp.com,Technology One,,
Equity,-,Icici Lombard General Insurance Co. Ltd.,409860.0,0.02,ICICIGI IN,-,Listed,Rest,Balanced,0.0238267419086101,icicilombard.com,ICICI Lombard,,
Equity,-,General Motors Co.,407406.0,0.02,GM US,-,Listed,Rest,Balanced,0.0236840814278515,gm.com,General Motors,,
Equity,-,"Nextera Energy, Inc.",406223.0,0.02,NEE US,-,Listed,Rest,Balanced,0.0236153090771027,nexteraenergy.com,NextEra Energy,,
Equity,-,Brenntag Se,405895.0,0.02,BNR GR,-,Listed,Rest,Balanced,0.023596241172584,brenntag.com,Brenntag,,
Equity,-,Kimberly-Clark Corp.,404347.0,0.02,KMB US,-,Listed,Rest,Balanced,0.0235062499646727,kimberly-clark.com,Kimberly-Clark,,
Equity,-,Sonova Holding Ag,403949.0,0.02,SOON SW,-,Listed,Rest,Balanced,0.0234831126902873,sonova.com,Sonova,,
Equity,-,Amplitude Energy Ltd.,403330.0,0.02,AEL AU,-,Listed,Rest,Balanced,0.0234471278338938,amplitudeenergy.com.au,Amplitude Energy,,
Equity,-,Edison International,401866.0,0.02,EIX US,-,Listed,Rest,Balanced,0.0233620198698226,edison.com,Edison International,,
Equity,-,Emerson Electric Co.,400881.0,0.02,EMR US,-,Listed,Rest,Balanced,0.0233047580224114,emerson.com,Emerson Electric,,
Equity,-,"Bwx Technologies, Inc.",400434.0,0.02,BWXT US,-,Listed,Rest,Balanced,0.0232787721891192,bwxt.com,BWX Technologies,,
Equity,-,"T-Mobile U.S., Inc.",399508.0,0.02,TMUS US,-,Listed,Rest,Balanced,0.023224940239167,t-mobile.com,T-Mobile,,
Equity,-,"Suncor Energy, Inc.",399123.0,0.02,SU CN,-,Listed,Rest,Balanced,0.0232025587048997,suncor.com,Suncor Energy,,
Equity,-,"Howmet Aerospace, Inc.",398825.0,0.02,HWM US,-,Listed,Rest,Balanced,0.0231852348160382,howmet.com,Howmet Aerospace,,
Equity,-,"Nike, Inc.",397551.0,0.02,NKE US,-,Listed,Rest,Balanced,0.0231111722844626,nike.com,Nike,,
Equity,-,Nestle Sa,397125.0,0.02,NESN SW,-,Listed,Rest,Balanced,0.0230864072621304,nestle.com,Nestlé,,
Equity,-,"Block, Inc.",394085.0,0.02,XYZ US,-,Listed,Rest,Balanced,0.0229096803422013,block.xyz,Block,,
Equity,-,Jb Hi-Fi Ltd.,393199.0,0.02,JBH AU,-,Listed,Rest,Balanced,0.0228581737464587,jbhifi.com.au,JB Hi-Fi,,
Equity,-,Domino'S Pizza Enterprises Ltd.,391084.0,0.02,DMP AU,-,Listed,Rest,Balanced,0.0227352206426264,dominos.com.au,Domino's Pizza Enterprises,,
Equity,-,Tesco Plc,390323.0,0.02,TSCO LN,-,Listed,Rest,Balanced,0.0226909807787889,tesco.com,Tesco,,
Equity,-,Repligen Corp.,388555.0,0.02,RGEN US,-,Listed,Rest,Balanced,0.0225882001227248,repligen.com,Repligen,,
Equity,-,Stryker Corp.,387629.0,0.02,SYK US,-,Listed,Rest,Balanced,0.0225343681727727,stryker.com,Stryker,,
Equity,-,Roblox Corp.,386433.0,0.02,RBLX US,-,Listed,Rest,Balanced,0.0224648400819058,roblox.com,Roblox,,
Equity,-,"Pinduoduo, Inc.",383765.0,0.02,PDD US,-,Listed,Rest,Balanced,0.0223097389561259,pinduoduo.com,Pinduoduo,,
Equity,-,"Expedia Group, Inc.",383635.0,0.02,EXPE US,-,Listed,Rest,Balanced,0.0223021815549447,expediagroup.com,Expedia Group,,
Equity,-,"Datadog, Inc.",382189.0,0.02,DDOG US,-,Listed,Rest,Balanced,0.0222181200002679,datadoghq.com,Datadog,,
Equity,-,Cintas Corp.,376465.0,0.02,CTAS US,-,Listed,Rest,Balanced,0.0218853618128749,cintas.com,Cintas,,
Equity,-,Deep Yellow Ltd.,374939.0,0.02,DYL AU,-,Listed,Rest,Balanced,0.0217966495497788,deepyellow.com.au,Deep Yellow,,
Equity,-,Alibaba Group Holding Ltd.,370997.0,0.02,9988 HK,-,Listed,Rest,Balanced,0.0215674858924233,alibabagroup.com,Alibaba Group,,
Equity,-,Nomura Research Institute Ltd.,370451.0,0.02,4307 JP,-,Listed,Rest,Balanced,0.0215357448074623,nri.com,Nomura Research Institute,,
Equity,-,Kuaishou Technology,370297.0,0.02,1024 HK,-,Listed,Rest,Balanced,0.0215267921937554,kuaishou.com,Kuaishou,,
Equity,-,Banco Santander Sa,370074.0,0.02,SAN SM,-,Listed,Rest,Balanced,0.0215138283440369,santander.com,Banco Santander,,
Equity,-,"Dropbox, Inc.",369763.0,0.02,DBX US,-,Listed,Rest,Balanced,0.0214957487150573,dropbox.com,Dropbox,,
Equity,-,Lennar Corp.,369263.0,0.02,LEN US,-,Listed,Rest,Balanced,0.0214666817874374,lennar.com,Lennar,,
Equity,-,Bank Of New York Mellon Corp.,368173.0,0.02,BK US,-,Listed,Rest,Balanced,0.0214033158852259,bnymellon.com,BNY Mellon,,
Equity,-,United Overseas Bank Ltd.,363171.0,0.02,UOB SP,-,Listed,Rest,Balanced,0.0211125303413161,uobgroup.com,United Overseas Bank,,
Equity,-,Synchrony Financial,361402.0,0.02,SYF US,-,Listed,Rest,Balanced,0.0210096915513968,synchronyfinancial.com,Synchrony Financial,,
Equity,-,Samsung Electronics Co. Ltd.,360841.0,0.02,005930 KS,-,Listed,Rest,Balanced,0.0209770784586073,samsung.com,Samsung Electronics,,
Equity,-,"Verisk Analytics, Inc.",360810.0,0.02,VRSK US,-,Listed,Rest,Balanced,0.0209752763090948,verisk.com,Verisk Analytics,,
Equity,-,Crh Plc,358688.0,0.02,CRH LN,-,Listed,Rest,Balanced,0.0208519162682758,crh.com,CRH,,
Equity,-,"Twilio, Inc.",358193.0,0.02,TWLO US,-,Listed,Rest,Balanced,0.0208231400099321,twilio.com,Twilio,,
Equity,-,"Coupang, Inc.",357465.0,0.02,CPNG US,-,Listed,Rest,Balanced,0.0207808185633175,coupang.com,Coupang,,
Equity,-,Hsbc Holdings Plc,357415.0,0.02,HSBA LN,-,Listed,Rest,Balanced,0.0207779118705555,hsbc.com,HSBC,,
Equity,-,Allianz Se,355524.0,0.02,ALV GR,-,Listed,Rest,Balanced,0.0206679807502969,allianz.com,Allianz,,
Equity,-,Longfor Group Holdings Ltd.,355209.0,0.02,960 HK,-,Listed,Rest,Balanced,0.0206496685858964,longfor.com,Longfor Group,,
Equity,-,"Dupont De Nemours, Inc.",354014.0,0.02,DD US,-,Listed,Rest,Balanced,0.0205801986288847,dupont.com,DuPont de Nemours,,
Equity,-,"Apollo Global Management, Inc.",353673.0,0.02,APO US,-,Listed,Rest,Balanced,0.0205603749842479,apollo.com,Apollo Global Management,,
Equity,-,Intel Corp.,353077.0,0.02,INTC US,-,Listed,Rest,Balanced,0.020525727206525,intel.com,Intel,,
Equity,-,Becton Dickinson & Co.,351491.0,0.02,BDX US,-,Listed,Rest,Balanced,0.0204335269121146,bd.com,Becton Dickinson,,
Equity,-,Bapcor Ltd.,347691.0,0.02,BAP AU,-,Listed,Rest,Balanced,0.0202126182622031,bapcor.com.au,Bapcor,,
Equity,-,"Samsara, Inc.",347623.0,0.02,IOT US,-,Listed,Rest,Balanced,0.0202086651600468,samsara.com,Samsara,,
Equity,-,"Doordash, Inc.",346727.0,0.02,DASH US,-,Listed,Rest,Balanced,0.0201565772257518,doordash.com,DoorDash,,
Equity,-,Cigna Group,346659.0,0.02,CI US,-,Listed,Rest,Balanced,0.0201526241235955,cigna.com,Cigna,,
Equity,-,Bluescope Steel Ltd.,346457.0,0.02,BSL AU,-,Listed,Rest,Balanced,0.0201408810848371,bluescope.com,BlueScope Steel,,
Equity,-,Bank Rakyat Indonesia Persero Tbk. Pt,345429.0,0.02,BBRI IJ,-,Listed,Rest,Balanced,0.0200811194816505,bri.co.id,Bank Rakyat Indonesia,,
Equity,-,Mercedes-Benz Group Ag,344410.0,0.02,MBG GR,-,Listed,Rest,Balanced,0.0200218810831611,mercedes-benzgroup.com,Mercedes-Benz Group,,
Equity,-,"Tradeweb Markets, Inc.",344153.0,0.02,TW US,-,Listed,Rest,Balanced,0.0200069406823644,tradewebmarkets.com,Tradeweb Markets,,
Equity,-,Northrop Grumman Corp.,342903.0,0.02,NOC US,-,Listed,Rest,Balanced,0.0199342733633146,northropgrumman.com,Northrop Grumman,,
Equity,-,"Cbre Group, Inc.",342295.0,0.02,CBRE US,-,Listed,Rest,Balanced,0.0198989279793288,cbre.com,CBRE Group,,
Equity,-,"Cadence Design Systems, Inc.",341468.0,0.02,CDNS US,-,Listed,Rest,Balanced,0.0198508512810454,cadence.com,Cadence Design Systems,,
Equity,-,Union Pacific Corp.,340619.0,0.02,UNP US,-,Listed,Rest,Balanced,0.0198014956379468,up.com,Union Pacific,,
Equity,-,"Nomura Holdings, Inc.",339243.0,0.02,8604 JP,-,Listed,Rest,Balanced,0.0197215034531367,nomuraholdings.com,Nomura Holdings,,
Equity,-,"Regeneron Pharmaceuticals, Inc.",338572.0,0.02,REGN US,-,Listed,Rest,Balanced,0.0196824956362708,regeneron.com,Regeneron Pharmaceuticals,,
Equity,-,Shenzhen Mindray Bio-Medical Electronics Co. Ltd.,338067.0,0.02,300760 C2,-,Listed,Rest,Balanced,0.0196531380393746,mindray.com,Mindray Bio-Medical Electronics,,
Equity,-,Be Semiconductor Industries Nv,337635.0,0.02,BESI NA,-,Listed,Rest,Balanced,0.019628024213911,besi.com,BE Semiconductor,,
Equity,-,Kotak Mahindra Bank Ltd.,336161.0,0.02,KMB IN,-,Listed,Rest,Balanced,0.0195423349112875,kotak.com,Kotak Mahindra Bank,,
Equity,-,Prada Spa,335385.0,0.02,1913 HK,-,Listed,Rest,Balanced,0.0194972230396213,prada.com,Prada,,
Equity,-,Deckers Outdoor Corp.,335129.0,0.02,DECK US,-,Listed,Rest,Balanced,0.0194823407726799,deckers.com,Deckers Outdoor,,
Equity,-,Capgemini Se,335039.0,0.02,CAP FP,-,Listed,Rest,Balanced,0.0194771087257083,capgemini.com,Capgemini,,
Equity,-,Bendigo And Adelaide Bank Ltd.,334560.0,0.02,BEN AU,-,Listed,Rest,Balanced,0.0194492626090484,bendigobank.com.au,Bendigo and Adelaide Bank,,
Equity,-,"Zoom Video Communications, Inc.",333506.0,0.02,ZM US,-,Listed,Rest,Balanced,0.0193879895256256,zoom.us,Zoom Video Communications,,
Equity,-,Allstate Corp.,333458.0,0.02,ALL US,-,Listed,Rest,Balanced,0.0193851991005741,allstate.com,Allstate,,
Equity,-,"Cheniere Energy, Inc.",332935.0,0.02,LNG US,-,Listed,Rest,Balanced,0.0193547950942837,cheniere.com,Cheniere Energy,,
Equity,-,Flight Centre Travel Group Ltd.,332732.0,0.02,FLT AU,-,Listed,Rest,Balanced,0.01934299392167,fctgl.com,Flight Centre Travel Group,,
Equity,-,Everest Group Ltd.,332188.0,0.02,EG US,-,Listed,Rest,Balanced,0.0193113691044195,everestglobal.com,Everest Group,,
Equity,-,Nokia Oyj,331160.0,0.02,NOKIA FH,-,Listed,Rest,Balanced,0.0192516075012329,nokia.com,Nokia,,
Equity,-,Keyence Corp.,330287.0,0.02,6861 JP,-,Listed,Rest,Balanced,0.0192008566456085,keyence.com,Keyence,,
Equity,-,Regional Sab De Cv,329639.0,0.02,RA MM,-,Listed,Rest,Balanced,0.0191631859074131,banregio.com,Banregio,,
Equity,-,Mckesson Corp.,326617.0,0.02,MCK US,-,Listed,Rest,Balanced,0.0189875053968782,mckesson.com,McKesson,,
Equity,-,"Houlihan Lokey, Inc.",324807.0,0.02,HLI US,-,Listed,Rest,Balanced,0.0188822831188941,hl.com,Houlihan Lokey,,
Equity,-,H World Group Ltd.,323415.0,0.02,1179 HK,-,Listed,Rest,Balanced,0.0188013607924002,hworld.com,H World Group,,
Equity,-,Ivanhoe Mines Ltd.,323054.0,0.02,IVN CN,-,Listed,Rest,Balanced,0.0187803744706586,ivanhoemines.com,Ivanhoe Mines,,
Equity,-,Garmin Ltd.,322474.0,0.02,GRMN US,-,Listed,Rest,Balanced,0.0187466568346195,garmin.com,Garmin,,
Equity,-,Dino Polska Sa,321682.0,0.02,DNP PW,-,Listed,Rest,Balanced,0.0187006148212695,grupadino.pl,Dino Polska,,
Equity,-,"Skyworks Solutions, Inc.",321479.0,0.02,SWKS US,-,Listed,Rest,Balanced,0.0186888136486558,skyworksinc.com,Skyworks Solutions,,
Equity,-,"Consolidated Edison, Inc.",319474.0,0.02,ED US,-,Listed,Rest,Balanced,0.0185722552688999,coned.com,Con Edison,,
Equity,-,Mcdonald'S Corp.,318996.0,0.02,MCD US,-,Listed,Rest,Balanced,0.0185444672860952,mcdonalds.com,McDonald's,,
Equity,-,"Pepsico, Inc.",318215.0,0.02,PEP US,-,Listed,Rest,Balanced,0.0184990647451529,pepsico.com,PepsiCo,,
Equity,-,"Enphase Energy, Inc.",317671.0,0.02,ENPH US,-,Listed,Rest,Balanced,0.0184674399279024,enphase.com,Enphase Energy,,
Equity,-,Eagers Automotive Ltd.,311979.0,0.02,APE AU,-,Listed,Rest,Balanced,0.0181365420238771,eagersautomotive.com.au,Eagers Automotive,,
Equity,-,"Godaddy, Inc.",311811.0,0.02,GDDY US,-,Listed,Rest,Balanced,0.0181267755361968,godaddy.com,GoDaddy,,
Equity,-,First Quantum Minerals Ltd.,310951.0,0.02,FM CN,-,Listed,Rest,Balanced,0.0180767804206905,first-quantum.com,First Quantum Minerals,,
Equity,-,Hermes International,310318.0,0.02,RMS FP,-,Listed,Rest,Balanced,0.0180399816903237,hermes.com,Hermès,,
Equity,-,"Delta Air Lines, Inc.",309515.0,0.02,DAL US,-,Listed,Rest,Balanced,0.0179933002045661,delta.com,Delta Air Lines,,
Equity,-,Aecom,309469.0,0.02,ACM US,-,Listed,Rest,Balanced,0.017990626047225,aecom.com,AECOM,,
Equity,-,Bae Systems Plc,309338.0,0.02,BA LN,-,Listed,Rest,Balanced,0.0179830105121886,baesystems.com,BAE Systems,,
Equity,-,"Emcor Group, Inc.",307120.0,0.02,EME US,-,Listed,Rest,Balanced,0.0178540696212666,emcorgroup.com,EMCOR Group,,
Equity,-,Givaudan Sa,306962.0,0.02,GIVN SW,-,Listed,Rest,Balanced,0.0178448844721387,givaudan.com,Givaudan,,
Equity,-,"Constellation Brands, Inc.",306628.0,0.02,STZ US,-,Listed,Rest,Balanced,0.0178254677644886,cbrands.com,Constellation Brands,,
Equity,-,"Transdigm Group, Inc.",305816.0,0.02,TDG US,-,Listed,Rest,Balanced,0.0177782630740338,transdigm.com,TransDigm Group,,
Equity,-,United Therapeutics Corp.,304058.0,0.02,UTHR US,-,Listed,Rest,Balanced,0.0176760637565221,unither.com,United Therapeutics,,
Equity,-,Accton Technology Corp.,303962.0,0.02,2345 TT,-,Listed,Rest,Balanced,0.0176704829064191,accton.com,Accton Technology,,
Equity,-,Amphenol Corp.,302702.0,0.02,APH US,-,Listed,Rest,Balanced,0.0175972342488169,amphenol.com,Amphenol,,
Equity,-,Netwealth Group Ltd.,302291.0,0.02,NWL AU,-,Listed,Rest,Balanced,0.0175733412343133,netwealth.com.au,Netwealth Group,,
Equity,-,U.S. Bancorp,301058.0,0.02,USB US,-,Listed,Rest,Balanced,0.0175016621908026,usbank.com,U.S. Bancorp,,
Equity,-,"Dexcom, Inc.",301053.0,0.02,DXCM US,-,Listed,Rest,Balanced,0.0175013715215264,dexcom.com,Dexcom,,
Equity,-,"Live Nation Entertainment, Inc.",298771.0,0.02,LYV US,-,Listed,Rest,Balanced,0.017368710063869,livenationentertainment.com,Live Nation Entertainment,,
Equity,-,"Cardinal Health, Inc.",297927.0,0.02,CAH US,-,Listed,Rest,Balanced,0.0173196450900465,cardinalhealth.com,Cardinal Health,,
Equity,-,"Ebay, Inc.",297153.0,0.02,EBAY US,-,Listed,Rest,Balanced,0.0172746494860909,ebay.com,eBay,,
Equity,-,"Leidos Holdings, Inc.",295967.0,0.02,LDOS US,-,Listed,Rest,Balanced,0.0172057027337764,leidos.com,Leidos,,
Equity,-,Ciena Corp.,295496.0,0.02,CIEN US,-,Listed,Rest,Balanced,0.0171783216879584,ciena.com,Ciena,,
Equity,-,"Wyndham Hotels & Resorts, Inc.",294988.0,0.02,WH US,-,Listed,Rest,Balanced,0.0171487896894966,wyndhamhotels.com,Wyndham Hotels & Resorts,,
Equity,-,"Diamondback Energy, Inc.",294150.0,0.02,FANG US,-,Listed,Rest,Balanced,0.0171000735188056,diamondbackenergy.com,Diamondback Energy,,
Equity,-,Barclays Plc,294096.0,0.02,BARC LN,-,Listed,Rest,Balanced,0.0170969342906226,barclays.com,Barclays,,
Equity,-,Nufarm Ltd.,293968.0,0.02,NUF AU,-,Listed,Rest,Balanced,0.0170894931571519,nufarm.com,Nufarm,,
Equity,-,Societe Generale Sa,293892.0,0.02,GLE FP,-,Listed,Rest,Balanced,0.0170850749841537,societegenerale.com,Societe Generale,,
Equity,-,Marathon Petroleum Corp.,292984.0,0.02,MPC US,-,Listed,Rest,Balanced,0.0170322894435959,marathonpetroleum.com,Marathon Petroleum,,
Equity,-,Daikin Industries Ltd.,292388.0,0.02,6367 JP,-,Listed,Rest,Balanced,0.0169976416658729,daikin.com,Daikin Industries,,
Equity,-,Super Retail Group Ltd.,292279.0,0.02,SUL AU,-,Listed,Rest,Balanced,0.0169913050756518,superretailgroup.com.au,Super Retail Group,,
Equity,-,Techtronic Industries Co. Ltd.,290489.0,0.02,669 HK,-,Listed,Rest,Balanced,0.0168872454747724,ttigroup.com,Techtronic Industries,,
Equity,-,Totvs Sa,289572.0,0.02,TOTS3 BZ,-,Listed,Rest,Balanced,0.0168339367295175,totvs.com,TOTVS,,
Equity,-,"Misumi Group, Inc.",289300.0,0.02,9962 JP,-,Listed,Rest,Balanced,0.0168181243208922,misumi.com,Misumi Group,,
Equity,-,Barrick Gold Corp.,289159.0,0.02,ABX CN,-,Listed,Rest,Balanced,0.0168099274473034,barrick.com,Barrick Gold,,
Equity,-,"Ss&C Technologies Holdings, Inc.",288680.0,0.02,SSNC US,-,Listed,Rest,Balanced,0.0167820813306435,ssctech.com,SS&C Technologies,,
Equity,-,"Waste Management, Inc.",288295.0,0.02,WM US,-,Listed,Rest,Balanced,0.0167596997963762,wm.com,Waste Management,,
Equity,-,"Mizuho Financial Group, Inc.",286486.0,0.02,8411 JP,-,Listed,Rest,Balanced,0.0166545356522473,mizuhogroup.com,Mizuho Financial Group,,
Equity,-,Chubb Ltd.,285407.0,0.02,CB US,-,Listed,Rest,Balanced,0.0165918092224435,chubb.com,Chubb,,
Equity,-,Nordea Bank Abp,285407.0,0.02,NDA FH,-,Listed,Rest,Balanced,0.0165918092224435,nordea.com,Nordea Bank,,
Equity,-,Petroleo Brasileiro Sa,285134.0,0.02,PBR US,-,Listed,Rest,Balanced,0.016575938679963,petrobras.com.br,Petrobras,,
Equity,-,"United Parcel Service, Inc.",285032.0,0.02,UPS US,-,Listed,Rest,Balanced,0.0165700090267285,ups.com,UPS,,
Equity,-,Bp Plc,284227.0,0.02,BP LN,-,Listed,Rest,Balanced,0.0165232112732604,bp.com,BP,,
Equity,-,Pinnacle Investment Management Group Ltd.,284004.0,0.02,PNI AU,-,Listed,Rest,Balanced,0.0165102474235419,pinnacleinvestment.com,Pinnacle Investment Management Group,,
Equity,-,Zip Co. Ltd.,283301.0,0.02,ZIP AU,-,Listed,Rest,Balanced,0.0164693793233083,zip.co,Zip Co,,
Equity,-,Daiichi Sankyo Co. Ltd.,282749.0,0.02,4568 JP,-,Listed,Rest,Balanced,0.0164372894352159,daiichisankyo.com,Daiichi Sankyo,,
Equity,-,Lloyds Banking Group Plc,281674.0,0.02,LLOY LN,-,Listed,Rest,Balanced,0.0163747955408331,lloydsbankinggroup.com,Lloyds Banking Group,,
Equity,-,Siteminder Ltd.,281666.0,0.02,SDR AU,-,Listed,Rest,Balanced,0.0163743304699911,siteminder.com,SiteMinder,,
Equity,-,Reliance Worldwide Corp. Ltd.,279192.0,0.02,RWC AU,-,Listed,Rest,Balanced,0.0162305073121277,rwc.com,Reliance Worldwide,,
Equity,-,United Breweries Ltd.,279125.0,0.02,UBBL IN,-,Listed,Rest,Balanced,0.0162266123438266,unitedbreweries.com,United Breweries,,
Equity,-,Aegon Ltd.,278200.0,0.02,AGN NA,-,Listed,Rest,Balanced,0.0161728385277298,aegon.com,Aegon,,
Equity,-,Baker Hughes Co.,278174.0,0.02,BKR US,-,Listed,Rest,Balanced,0.0161713270474935,bakerhughes.com,Baker Hughes,,
Equity,-,"Rockwell Automation, Inc.",277824.0,0.02,ROK US,-,Listed,Rest,Balanced,0.0161509801981596,rockwellautomation.com,Rockwell Automation,,
Equity,-,Loblaw Cos. Ltd.,276609.0,0.02,L CN,-,Listed,Rest,Balanced,0.0160803475640431,loblaw.ca,Loblaw Companies,,
Equity,-,"Axon Enterprise, Inc.",276509.0,0.02,AXON US,-,Listed,Rest,Balanced,0.0160745341785192,axon.com,Axon Enterprise,,
Equity,-,Royal Bank Of Canada,276215.0,0.02,RY CN,-,Listed,Rest,Balanced,0.0160574428250786,rbc.com,Royal Bank of Canada,,
Equity,-,Honda Motor Co. Ltd.,275483.0,0.02,7267 JP,-,Listed,Rest,Balanced,0.0160148888430431,global.honda,Honda Motor,,
Equity,-,Wal-Mart De Mexico Sab De Cv,275280.0,0.02,WALMEX MM,-,Listed,Rest,Balanced,0.0160030876704294,walmartmexico.com.mx,Walmart de México,,
Equity,-,Sandvik Ab,272677.0,0.02,SAND SS,-,Listed,Rest,Balanced,0.01585176524524,sandvik.com,Sandvik,,
Equity,-,"Kb Financial Group, Inc.",271416.0,0.02,105560 KS,-,Listed,Rest,Balanced,0.0157784584537825,kbfg.com,KB Financial Group,,
Equity,-,"Elf Beauty, Inc.",270546.0,0.02,ELF US,-,Listed,Rest,Balanced,0.0157278819997239,elfbeauty.com,e.l.f. Beauty,,
Equity,-,"Illumina, Inc.",267990.0,0.02,ILMN US,-,Listed,Rest,Balanced,0.0155792918657308,illumina.com,Illumina,,
Equity,-,"Veeva Systems, Inc.",266471.0,0.02,VEEV US,-,Listed,Rest,Balanced,0.0154909865396214,veeva.com,Veeva Systems,,
Equity,-,"Intercontinental Exchange, Inc.",265995.0,0.02,ICE US,-,Listed,Rest,Balanced,0.0154633148245272,ice.com,Intercontinental Exchange,,
Equity,-,State Street Corp.,265549.0,0.02,STT US,-,Listed,Rest,Balanced,0.0154373871250903,statestreet.com,State Street,,
Equity,-,Carvana Co.,265164.0,0.02,CVNA US,-,Listed,Rest,Balanced,0.0154150055908229,carvana.com,Carvana,,
Equity,-,Computer Age Management Services Ltd.,265159.0,0.02,CAMS IN,-,Listed,Rest,Balanced,0.0154147149215467,camsonline.com,Computer Age Management Services,,
Equity,-,"Cummins, Inc.",264890.0,0.02,CMI US,-,Listed,Rest,Balanced,0.0153990769144872,cummins.com,Cummins,,
Equity,-,"Corning, Inc.",264641.0,0.02,GLW US,-,Listed,Rest,Balanced,0.0153846015845325,corning.com,Corning,,
Equity,-,"Illinois Tool Works, Inc.",264121.0,0.02,ITW US,-,Listed,Rest,Balanced,0.0153543719798077,itw.com,Illinois Tool Works,,
Equity,-,Axa Sa,263016.0,0.02,CS FP,-,Listed,Rest,Balanced,0.0152901340697677,axa.com,AXA,,
Equity,-,Toyota Motor Corp.,262351.0,0.02,7203 JP,-,Listed,Rest,Balanced,0.0152514750560332,global.toyota,Toyota Motor,,
Equity,-,"Palo Alto Networks, Inc.",261190.0,0.02,PANW US,-,Listed,Rest,Balanced,0.0151839816500997,paloaltonetworks.com,Palo Alto Networks,,
Equity,-,Kraft Heinz Co.,260623.0,0.02,KHC US,-,Listed,Rest,Balanced,0.0151510197541787,kraftheinzcompany.com,Kraft Heinz,,
Equity,-,Moncler Spa,258417.0,0.01,MONC IM,-,Listed,Rest,Balanced,0.0150227764695196,moncler.com,Moncler,,
