Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,Japan Yen,,,,,,,1820264.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,Singapore Dollar,,,,,,,48.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,Switzerland Franc,,,,,,,-6946.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,United Kingdom Pound,,,,,,,873771.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JP Morgan Securities PLC,Name of Institution,United States Dollar,,,,,,,32971552.0,0.08,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase & Co,Name of Institution,Australia Dollar,,,,,,,-173.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase & Co,Name of Institution,United States Dollar,,,,,,,-4487.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Australia Dollar,,,,,,,35994271.0,0.09,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Brazil Real,,,,,,,1427272.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Canada Dollar,,,,,,,380564.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Chile Peso,,,,,,,2581.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Colombia Peso,,,,,,,5038.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Czech Republic Koruna,,,,,,,7363.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Denmark Krone,,,,,,,17115339.0,0.04,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Euro Member Countries,,,,,,,14210947.0,0.04,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Hong Kong Dollar,,,,,,,284130.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Hungary Forint,,,,,,,12394.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,India Rupee,,,,,,,443315.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Israel Shekel,,,,,,,-6636.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Japan Yen,,,,,,,11743915.0,0.03,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Korea (South) Won,,,,,,,891807.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Mexico Peso,,,,,,,-41353.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,New Zealand Dollar,,,,,,,222677.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Norway Krone,,,,,,,48219.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Pakistan Rupee,,,,,,,172.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Philippines Peso,,,,,,,8346.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Poland Zloty,,,,,,,35224.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Qatar Riyal,,,,,,,677.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Russia Ruble,,,,,,,676069.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Singapore Dollar,,,,,,,356906.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,South Africa Rand,,,,,,,22067.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Sweden Krona,,,,,,,66456.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Switzerland Franc,,,,,,,10406837.0,0.03,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Taiwan New Dollar,,,,,,,590622.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,Turkey Lira,,,,,,,1423.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,United Kingdom Pound,,,,,,,11699324.0,0.03,,,,,,,nan,nan
ARHG,High Growth,Cash,,,JPMorgan Chase Bank NA,Name of Institution,United States Dollar,,,,,,,106928457.0,0.27,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Kommunalbanken AS,Name of Institution,Euro Member Countries,,,,,,,517937.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Korea Development Bank/London,Name of Institution,United States Dollar,,,,,,,1754832.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Morgan Stanley & Co International PLC,Name of Institution,Australia Dollar,,,,,,,-395091.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,MUFG Bank Ltd/London,Name of Institution,Euro Member Countries,,,,,,,2279471.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Cash,,,MUFG Bank Ltd/London,Name of Institution,United Kingdom Pound,,,,,,,980373.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,MUFG Bank Ltd/London,Name of Institution,United States Dollar,,,,,,,2616660.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Cash,,,National Australia Bank Ltd,Name of Institution,Australia Dollar,,,,,,,136011956.0,0.35,,,,,,,nan,nan
ARHG,High Growth,Cash,,,National Australia Bank Ltd,Name of Institution,United Kingdom Pound,,,,,,,980373.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,National Australia Bank Ltd,Name of Institution,United States Dollar,,,,,,,17586108.0,0.05,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Rabobank Australia Ltd,Name of Institution,Australia Dollar,,,,,,,8762768.0,0.02,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Royal Bank of Canada,Name of Institution,Australia Dollar,,,,,,,4534464.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Royal Bank of Canada,Name of Institution,United Kingdom Pound,,,,,,,1176448.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Royal Bank of Canada,Name of Institution,United States Dollar,,,,,,,19344718.0,0.05,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Royal Bank of Canada/London,Name of Institution,Canada Dollar,,,,,,,3989924.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Royal Bank of Canada/Sydney,Name of Institution,Australia Dollar,,,,,,,55488683.0,0.14,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Societe Generale SA,Name of Institution,Australia Dollar,,,,,,,5555743.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Standard Chartered Bank,Name of Institution,Australia Dollar,,,,,,,-1537933.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,State Street Bank and Trust Co,Name of Institution,Australia Dollar,,,,,,,-7705285.0,-0.02,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Sumitomo Mitsui Banking Corp,Name of Institution,United States Dollar,,,,,,,2628709.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Sumitomo Mitsui Banking Corp/Sydney,Name of Institution,Australia Dollar,,,,,,,2131976.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Cash,,,UBS AG,Name of Institution,Australia Dollar,,,,,,,-1313127.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Westpac Banking Corp,Name of Institution,Australia Dollar,,,,,,,34144488.0,0.09,,,,,,,nan,nan
ARHG,High Growth,Cash,,,Total,Total,,,,,,,,909138622.0,2.34,,,,,,,nan,nan
ARHG,High Growth,Derivatives,By Asset Class,,Equity,Asset Class,,,,,,,,,,,80.69,1.02,,,,nan,nan
ARHG,High Growth,Derivatives,By Asset Class,,Infrastructure,Asset Class,,,,,,,,,,,10.53,,,,,nan,nan
ARHG,High Growth,Derivatives,By Asset Class,,Fixed Income,Asset Class,,,,,,,,,,,4.84,-1.3,,,,nan,nan
ARHG,High Growth,Derivatives,By Asset Class,,Property,Asset Class,,,,,,,,,,,2.62,,,,,nan,nan
ARHG,High Growth,Derivatives,By Asset Class,,Cash,Asset Class,,,,,,,,,,,1.15,-1.19,,,,nan,nan
ARHG,High Growth,Derivatives,By Asset Class,,Alternatives,Asset Class,,,,,,,,,,,0.17,,,,,nan,nan
ARHG,High Growth,Derivatives,By Asset Class,,Total,Total,,,,,,,,,,,100.0,-1.47,,,,nan,nan
ARHG,High Growth,Derivatives,By Currency,,AUD,Currency Exposure,,,,,,,,,,72.2,,26.95,,,,nan,nan
ARHG,High Growth,Derivatives,By Currency,,USD,Currency Exposure,,,,,,,,,,19.87,,-20.99,,,,nan,nan
ARHG,High Growth,Derivatives,By Currency,,Currencies of other developed markets,Currency Exposure,,,,,,,,,,5.79,,-5.96,,,,nan,nan
ARHG,High Growth,Derivatives,By Currency,,Currencies of emerging markets,Currency Exposure,,,,,,,,,,2.14,,-1.47,,,,nan,nan
ARHG,High Growth,Derivatives,By Currency,,Total,Total,,,,,,,,,,100.0,,-1.47,,,,nan,nan
ARHG,High Growth,Derivatives,By Kind,,Futures,Kind of Derivatives,,,,,,,,-12123045.0,-0.03,,,,,,,nan,nan
ARHG,High Growth,Derivatives,By Kind,,Forwards,Kind of Derivatives,,,,,,,,-448610823.0,-1.15,,,,,,,nan,nan
ARHG,High Growth,Derivatives,By Kind,,Options,Kind of Derivatives,,,,,,,,2055399.0,0.01,,,,,,,nan,nan
ARHG,High Growth,Derivatives,By Kind,,Swaps,Kind of Derivatives,,,,,,,,-113761999.0,-0.29,,,,,,,nan,nan
ARHG,High Growth,Derivatives,By Kind,,,Total,,,,,,,,-572440467.0,-1.47,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,ACM Auto Trust 2024-1,Name of Issuer/Counterparty,,Asset Backed,,,,,,252793.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Asimi Funding 2024-1 PLC,Name of Issuer/Counterparty,,Asset Backed,,,,,,73580.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Bridge 2024-SFR1 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,71773.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Firstmac Asset Funding Trust No. 1 Series Auto No. 2,Name of Issuer/Counterparty,,Asset Backed,,,,,,51555.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Flexicommercial Abs Trust 2023-1,Name of Issuer/Counterparty,,Asset Backed,,,,,,76874.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,FP Turbo Series 2023-1 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,205709.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Handy ABS 2024-1 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,50329.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Horizon Aircraft Finance IV Ltd,Name of Issuer/Counterparty,,Asset Backed,,,,,,200307.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Judo Capital Markets Trust 2023-1,Name of Issuer/Counterparty,,Asset Backed,,,,,,407292.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Metro Finance 2023-2 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,306184.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Navigator 2024-1 Aviation Ltd,Name of Issuer/Counterparty,,Asset Backed,,,,,,132937.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Pagaya AI Technology in Housing Trust 2023-1,Name of Issuer/Counterparty,,Asset Backed,,,,,,12447.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Panorama Auto Trust 2023-3,Name of Issuer/Counterparty,,Asset Backed,,,,,,207025.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Panorama Auto Trust 2024-1,Name of Issuer/Counterparty,,Asset Backed,,,,,,192820.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Perpetual Corporate Trust Ltd,Name of Issuer/Counterparty,,Asset Backed,,,,,,139130.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Prodigy Finance CM2021-1 DAC,Name of Issuer/Counterparty,,Asset Backed,,,,,,15891.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,ReadyCap Lending Small Business Loan Trust 2023-3,Name of Issuer/Counterparty,,Asset Backed,,,,,,107173.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,SLM Student Loan Trust 2004-10,Name of Issuer/Counterparty,,Asset Backed,,,,,,260721.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Small Business Origination Loan Trust 2024-1 DAC,Name of Issuer/Counterparty,,Asset Backed,,,,,,94909.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,STAR 2022-SFR3 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,111214.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,STAR 2024-SFR4 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,294368.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Taurus 2023-1 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,220777.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Taurus 2024-1PP Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,303944.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Towd Point Mortgage Trust 2019-MH1,Name of Issuer/Counterparty,,Asset Backed,,,,,,87549.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Trustee For Angle Asset Finance - Radian Trust 2023-3/The,Name of Issuer/Counterparty,,Asset Backed,,,,,,102194.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,United Airlines 2020-1 Class A Pass Through Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,78430.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Vantage Data Centers Jersey Borrower Spv Ltd,Name of Issuer/Counterparty,,Asset Backed,,,,,,191401.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,VINE 2023-SFR1 Trust,Name of Issuer/Counterparty,,Asset Backed,,,,,,308829.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Wisr Freedom Trust Series 2023-1,Name of Issuer/Counterparty,,Asset Backed,,,,,,473468.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Zip Master Trust Series 2024-2,Name of Issuer/Counterparty,,Asset Backed,,,,,,129702.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,ABB Finance BV,Name of Issuer/Counterparty,,Corporate,,,,,,19978.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Abbott Ireland Financing DAC,Name of Issuer/Counterparty,,Corporate,,,,,,40512.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Abbott Laboratories,Name of Issuer/Counterparty,,Corporate,,,,,,78291.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,AbbVie Inc,Name of Issuer/Counterparty,,Corporate,,,,,,292608.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Abertis Infraestructuras SA,Name of Issuer/Counterparty,,Corporate,,,,,,38358.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,ABN AMRO Bank NV,Name of Issuer/Counterparty,,Corporate,,,,,,122702.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Accor Sa,Name of Issuer/Counterparty,,Corporate,,,,,,16825.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Achmea BV,Name of Issuer/Counterparty,,Corporate,,,,,,22635.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Adecco International Financial Services BV,Name of Issuer/Counterparty,,Corporate,,,,,,14332.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Adidas Ag,Name of Issuer/Counterparty,,Corporate,,,,,,17526.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,AEP Texas Inc,Name of Issuer/Counterparty,,Corporate,,,,,,55363.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,AEP Transmission Co LLC,Name of Issuer/Counterparty,,Corporate,,,,,,53953.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,AerCap Ireland Capital DAC / AerCap Global Aviation Trust,Name of Issuer/Counterparty,,Corporate,,,,,,209271.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Aib Group Plc,Name of Issuer/Counterparty,,Corporate,,,,,,17295.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Air Lease Corp,Name of Issuer/Counterparty,,Corporate,,,,,,118957.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Air Liquide Finance SA,Name of Issuer/Counterparty,,Corporate,,,,,,23798.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Air Products And Chemicals Inc,Name of Issuer/Counterparty,,Corporate,,,,,,43511.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Airbus Se,Name of Issuer/Counterparty,,Corporate,,,,,,38695.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Akzo Nobel NV,Name of Issuer/Counterparty,,Corporate,,,,,,16134.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Alectra Inc,Name of Issuer/Counterparty,,Corporate,,,,,,3939.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Alexandria Real Estate Equities Inc,Name of Issuer/Counterparty,,Corporate,,,,,,48403.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Alimentation Couche-Tard Inc,Name of Issuer/Counterparty,,Corporate,,,,,,23945.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Allianz Finance II BV,Name of Issuer/Counterparty,,Corporate,,,,,,27436.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Allianz Se,Name of Issuer/Counterparty,,Corporate,,,,,,15190.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Ally Financial Inc,Name of Issuer/Counterparty,,Corporate,,,,,,26183.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Alstom SA,Name of Issuer/Counterparty,,Corporate,,,,,,26914.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Altagas Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,22021.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,AltaLink LP,Name of Issuer/Counterparty,,Corporate,,,,,,14418.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Amadeus It Group Sa,Name of Issuer/Counterparty,,Corporate,,,,,,17620.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,AMAL Trustees Pty Ltd,Name of Issuer/Counterparty,,Corporate,,,,,,192435.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Amazon.Com Inc,Name of Issuer/Counterparty,,Corporate,,,,,,252365.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,Amcor Flexibles North America Inc,Name of Issuer/Counterparty,,Corporate,,,,,,71893.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,American Express Co,Name of Issuer/Counterparty,,Corporate,,,,,,227375.0,0.0,,,,,,,nan,nan
ARHG,High Growth,Fixed Income,All Assets,,American Homes 4 Rent LP,Name of Issuer/Counterparty,,Corporate,,,,,,65348.0,0.0,,,,,,,nan,nan
